"","Artist","Album_Name","Track_Title","Track_Id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","Y"
"2998","2NE1","2014 2NE1 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN","CRUSH - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.","3PlBe3LCjqHljzBs4O7EVA",0.602,0.785,1,-8.178,1,0.046,0.0433,1.47e-06,0.369,0.483,129.846,203570,4,24
"1838","Super Junior","SUPER SHOW 4 - SUPER JUNIOR WORLD TOUR","Sorry, Sorry - Live","5nTk13oPeKcc70pz6kN8rl",0.702,0.967,11,-5.745,0,0.0403,0.0317,0,0.951,0.771,129.99,252920,4,9
"2653","2PM","2PM OF 2PM <リパッケージ>","I know","6aFmnIb0yJ617c39j5qFJQ",0.544,0.566,3,-5.497,1,0.0293,0.212,0,0.11,0.364,81.033,303707,4,16
"7103","San E","Ballad Rap Song","Ballad Rap - Instrumental","3VYapRBkBIvKaPnVRAQZcA",0.602,0.48,1,-9.641,0,0.0344,0.366,0.888,0.342,0.154,73.01,153387,4,0
"1816","Super Junior","SUPER SHOW 4 - SUPER JUNIOR WORLD TOUR","She - Live","2VU78oxE6zoy7UiEZvSOCE",0.533,0.335,1,-11.794,1,0.0294,0.237,0,0.137,0.223,128.094,191853,4,13
"353","BoA","BoA (Deluxe)","I DId It For love","51pULyshR0D9GDdgEKVuBP",0.696,0.903,5,-3.172,0,0.119,0.0508,0.00858,0.307,0.732,130.584,180427,4,17
"467","BoA","LOVE & HONESTY","Be the one","371862wUxaA4cgmwJEh5BD",0.671,0.939,6,-3.362,1,0.0777,0.0187,0,0.0464,0.924,169.981,222233,4,22
"1811","Super Junior","SUPER SHOW 4 - SUPER JUNIOR WORLD TOUR","Baby - Live","63qDfNVDt76v0thVjuNmzK",0.724,0.714,0,-7.303,1,0.128,0.0719,0,0.366,0.203,130.004,268733,4,12
"6717","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","LAST DANCE - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","6S9YofmFzjmvSrwflyuKBo",0.308,0.384,4,-10.932,1,0.0479,0.746,0,0.771,0.18,74.106,311067,4,26
"7319","GIRIBOY","Fatal Album Ⅲ","Beggar (Feat. YUNHWAY, Jhnovr, JUSTHIS)","51Y7jbTiH8xBDfLvRAxFFE",0.848,0.795,1,-3.315,0,0.0856,0.41,0,0.18,0.871,130.054,269533,4,39
"5238","BTOB","Complete","Open","48qcNYeNiIYuRIRHwN74a4",0.722,0.793,9,-3.712,0,0.145,0.278,0,0.0753,0.838,99.937,198667,4,21
"4733","NCT 127","Sticker - The 3rd Album","Dreamer","2dGQn6Dqb5PPLqtbmvfcFf",0.843,0.762,5,-2.121,0,0.112,0.292,0,0.042,0.907,109.038,209160,4,45
"8291","Sung Si Kyung","The Ballads","오, 사랑","4DHPVf2K4gGqWWDrtGJcW2",0.519,0.0523,4,-26.464,1,0.0551,0.948,0.396,0.0968,0.745,110.666,194267,4,20
"1746","Super Junior","THIS IS LOVE - The 7th Album Special Edition","중 (...ing)","6JQOuvbcp58d5M6QHNpkMT",0.484,0.64,0,-4.502,0,0.0274,0.367,0,0.233,0.327,131.923,256673,4,29
"2459","SHINee","Chapter 1. 'Dream Girl - The Misconceptions of You' - The 3rd Album","Punch Drunk Love","7l9l8DVvXosPhpRIfLOTD9",0.843,0.795,1,-2.508,1,0.0653,0.225,0,0.528,0.744,104.978,219842,4,27
"6351","iKON","iKON YEAR END LIVE 2019 (Live)","JUST GO - Live","5H7v2BE8lwTVhfZlmkksMJ",0.534,0.49,8,-9.911,1,0.0306,0.402,0,0.961,0.581,77.024,217844,4,19
"4501","SEVENTEEN","SEVENTEEN 9th Mini Album 'Attacca'","I can't run away","0bFiLUmBmFX0aWyhVqIwiN",0.64,0.509,5,-6.223,1,0.0312,0.101,0,0.108,0.42,140.074,210680,4,58
"7910","LeeHi","4 ONLY","Red Lipstick (feat. Yoonmirae)","7nJc2Oxfn7xRX3eF4hltyl",0.761,0.941,6,-2.166,1,0.0741,0.098,0,0.792,0.82,107.021,187320,4,59
"3574","EXO","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)","Wolf - Live","7uDI5P5FFSbE7io1J0BzVY",0.601,0.961,7,-3.446,1,0.135,0.0343,0,0.623,0.329,140.039,232960,4,22
"2512","SHINee","THE FIRST","Replay -君は僕のeverything-","3YlNTty1bQmu6u9BNBEPXD",0.737,0.659,1,-5.478,1,0.0768,0.201,2.37e-06,0.108,0.565,99.968,214080,4,17
"6251","G-Dragon","COUP D'ETAT","NILIRIA - Missy Elliott Version","1fZGJrxPq82zcHVoYMntZt",0.596,0.857,2,-4.968,1,0.314,0.0726,0,0.937,0.519,160.081,172295,4,42
"1738","Super Junior","DEVIL - SUPER JUNIOR SPECIAL ALBUM","每天 Forever with You - sung by SUPER JUNIOR-M","7cfZuBPq6cp22p0LZ9Rwre",0.725,0.856,5,-4.639,1,0.0397,0.154,0,0.107,0.861,118.009,191978,4,19
"3947","BTS","O!RUL8,2?","N.O","7JosxtkCqIQieNWXA2Dj3v",0.595,0.914,11,-3.764,0,0.166,0.0389,0,0.457,0.572,146.89,209752,4,62
"6513","iKON","iKON JAPAN DOME TOUR 2017","BLING BLING - KR Ver. (iKON JAPAN DOME TOUR 2017)","2W1YJZ6Pjxn0gv548utbBd",0.589,0.981,2,-6.464,1,0.248,0.124,3.45e-06,0.946,0.276,124.97,216813,4,11
"4307","TWICE","BDZ","Be as ONE","4Jld19gM5PK84mfXOGpV9C",0.613,0.558,8,-4.185,1,0.0361,0.465,0,0.0975,0.358,142.003,231120,4,50
"2229","SHINee","SHINee THE BEST FROM NOW ON","JULIETTE","61Loz6Qj1BZXfMg0gI7xPN",0.678,0.912,11,-3.196,0,0.102,0.15,0,0.203,0.713,109.006,206573,4,24
"8273","Sung Si Kyung","Here In My Heart","Dazzling Proposal","0LtG4KE7cntf3JsuukdK5i",0.542,0.409,4,-9.463,0,0.0284,0.443,0,0.123,0.112,133.977,261400,4,18
"4433","BLACKPINK","BLACKPINK IN YOUR AREA","REALLY","6OKXcx7tClGAS0o2cOTl2v",0.715,0.874,1,-2.318,1,0.104,0.0284,0,0.28,0.951,142.016,197360,4,57
"5373","TAEYEON","Why - The 2nd Mini Album","Why","4eiPbjcTEJDQcsv7WV0vfD",0.615,0.879,6,-3.275,0,0.0377,0.0702,0,0.0581,0.315,105.026,207777,4,55
"5690","4Minute","4minutes Left","4minutes Left","09TokCTKLySeO464oUepUG",0.721,0.655,7,-7.14,1,0.0292,0.00443,0.205,0.0861,0.181,99.982,77533,4,16
"1378","TVXQ","MIROTIC - The 4th Album Special Edition","Flower Lady","3avoZdX8JQvZNA2tDFP9az",0.626,0.676,5,-4.952,0,0.0459,0.0438,0,0.311,0.203,93.028,233120,4,14
"8189","Sung Si Kyung","Sung Si Kyung 8th Album [ㅅ(Siot)]","eternally","5aLnik7GxnlRnmLVb0sTZD",0.276,0.256,6,-9.829,1,0.0343,0.839,0,0.107,0.257,58.369,263880,4,21
"6463","iKON","iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS","SINOSIJAK - REMIX iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS","0rE6rcyeyDp4LQTmFEipnw",0.446,0.976,2,-4.486,1,0.122,0.000354,1.03e-06,0.474,0.103,100.996,185280,4,8
"7621","ASH ISLAND","ISLAND","Error (Feat. Loopy)","7IRknQOMvsycACYS1fVGex",0.466,0.616,5,-4.35,1,0.029,0.274,1.21e-06,0.112,0.183,85.129,207523,4,52
"540","BoA","LISTEN TO MY HEART","happiness","1zk3H4hwH9nUNhZFtNOpHg",0.789,0.923,9,-6.058,1,0.0854,0.137,0,0.0565,0.711,111.764,272667,4,14
"5541","JEON SOMI","XOXO","What You Waiting For","4DxhEU2fNm89E9ZrG30Z5F",0.782,0.659,8,-5.716,1,0.0629,0.014,0,0.217,0.8,121.935,175375,4,57
"605","BIGBANG","BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE- : THE FINAL","MY HEAVEN - BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE- : THE FINAL","3dxIPZ3T6Z5cKewkC5qWCj",0.485,0.905,0,-5.163,1,0.132,0.00508,0,0.937,0.373,127.962,223293,4,25
"4625","MONSTA X","ALL ABOUT LUV","BESIDE U (feat. Pitbull)","4Jn4tsMz9vZVeic1enxFiD",0.667,0.669,2,-6.921,1,0.29,0.0694,0,0.246,0.403,179.891,188032,4,43
"6571","iKON","iKON SINGLE COLLECTION","AIRPLANE","5b19AZsNhvR0mR5loFhWNm",0.675,0.672,0,-5.049,1,0.0445,0.209,0,0.369,0.683,87.04,216187,4,13
"4446","GFRIEND","GFRIEND The 2nd Album 'Time for us'","Sunrise","1e7eOq89QU6vGYCJp9yW2L",0.453,0.849,6,-1.337,0,0.125,0.428,0,0.1,0.638,173.917,216488,4,56
"8009","DAVICHI","MYSTIC BALLAD Pt. 2","You Are My Everything","17DIl7dretEdi4TTBrR3gM",0.441,0.792,7,-4.475,1,0.0657,0.412,0,0.116,0.608,152.014,265653,4,46
"3886","BTS","The Most Beautiful Moment in Life Pt.2","Autumn Leaves","158kubraiqKrcYpRsDHrBU",0.619,0.804,10,-3.301,0,0.0424,0.0135,0,0.127,0.314,104.978,267151,4,65
"4420","BLACKPINK","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""","SO HOT - THEBLACKLABEL REMIX BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""","1fMXWEkJpIH483OrKn1zFV",0.783,0.809,1,-10,0,0.221,0.0588,1e-05,0.515,0.814,140.025,144167,4,65
"165","Shinhwa","Winter Story","Thank You","5HWvFL0F8gfsq69ilOM4Ei",0.641,0.528,11,-8.399,1,0.0588,0.459,0.000112,0.188,0.18,131.917,248320,4,3
"6295","G-Dragon","Shine A Light","Breathe","7p6ZmgzWeZPIqoqMr1GgEQ",0.657,0.893,7,-6.429,1,0.186,0.032,0.000574,0.482,0.257,127.866,234600,4,11
"3788","BTS","Love Yourself 轉 'Tear'","Outro: Tear","27yKZtF7WLdmlLoW8qMssq",0.711,0.903,6,-2.723,0,0.246,0.327,0,0.0887,0.469,140.02,284981,4,66
"2767","2PM","Hands Up","Hands Up","01TE1eGP7ewSGHbL3IJ1CS",0.818,0.823,3,-5.88,0,0.0398,0.00118,1.62e-05,0.239,0.626,124.975,198199,4,53
"6638","iKON","WELCOME BACK (COMPLETE EDITION)","CLIMAX","5XoWiAK0sel54dg1l9YsUG",0.658,0.618,1,-6.398,1,0.069,0.059,0,0.105,0.271,84.842,193920,4,17
"3890","BTS","The Most Beautiful Moment in Life Pt.1","Hold Me Tight","2SKBwYW23iHoB7CrYSeyC9",0.622,0.728,6,-5.111,1,0.286,0.0511,0,0.171,0.394,139.994,274992,4,67
"8178","Sung Si Kyung","Sung Si Kyung 8th Album [ㅅ(Siot)]","And we go","0FvQZmZnr1cfIfWwQmdNSU",0.493,0.402,10,-9.797,1,0.0302,0.863,0,0.151,0.627,91.748,197773,4,44
"7891","Ailee","butterFLY","Nothing At All","6HC4xsk4MGIjvXuskLJ7AJ",0.616,0.588,7,-4.78,1,0.038,0.459,0,0.124,0.39,179.872,193067,3,21
"7693","JUSTHIS","2 Many Homes 4 1 Kid","Motherfucker Pt. 2","1IUYLTXo3j25EcqwRKXAyX",0.432,0.773,1,-5.2,0,0.306,0.0465,0,0.54,0.367,92.678,239608,4,21
"4510","SEVENTEEN","An Ode","Back it up","6c5ccrEzRtGQdIM04xNtSI",0.786,0.914,10,-3.486,0,0.208,0.0234,0,0.341,0.574,119.985,187747,4,48
"595","BIGBANG","BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE- : THE FINAL","D-Day - BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE- : THE FINAL","6Q00t2IdzTzcWgaevt2AQ7",0.393,0.888,1,-2.998,1,0.103,0.0201,7.92e-06,0.961,0.529,140.001,237893,4,27
"3460","EXO","LOTTO - The 3rd Album Repackage","They Never Know","5yDSZpQhJGfST7kqjK7zuT",0.611,0.796,10,-4.14,0,0.0758,0.174,0,0.314,0.485,129.896,213788,4,32
"5334","TAEYEON","Purpose - The 2nd Album","Do You Love Me?","70ZpEHwTrCSZgIzuuX24CL",0.265,0.461,0,-6.531,1,0.033,0.754,0,0.281,0.255,197.988,248323,3,42
"6294","G-Dragon","Shine A Light","The Leaders (Feat. Teddy, CL)","7eUU0sWJq3k0GPca9Ak8cP",0.622,0.908,7,-4.238,1,0.317,0.0194,0,0.868,0.281,98.066,284867,4,17
"5321","TAEYEON","Purpose - The 2nd Album Repackage","Better Babe","6EYQPYvXFi0Yyt9sJSKWZU",0.497,0.57,6,-4.573,0,0.0415,0.405,0,0.383,0.394,123.391,251192,4,35
"7100","San E","Ballad Rap Song","i am sick - Instrumental","6SlZkdIM33Zt0lYM9KZ0Rs",0.415,0.307,4,-10.077,0,0.0588,0.581,0.833,0.0789,0.0587,174.783,132173,4,0
"3440","EXO","THE WAR - The 4th Album","Going Crazy","64EJgeHPkqJThnr7RDppo3",0.591,0.782,7,-5.45,0,0.0389,0.128,0,0.114,0.709,150.09,226062,4,50
"8293","Sung Si Kyung","Sung Si kyung Remake Album","별이 진다네","47KZVuE8bgSJwlDbhdce4Z",0.413,0.435,11,-7.97,1,0.0326,0.731,0,0.0821,0.11,123.597,280814,4,23
"2626","2PM","GALAXY OF 2PM","SET ME FREE","5OfvWRz99rTtaljZWCSBKF",0.706,0.777,11,-2.867,1,0.107,0.0689,0,0.168,0.596,121.995,204693,4,20
"4236","TWICE","Eyes Wide Open","BEHIND THE MASK","7mBgzdwjJzfnUJtHrRXuCA",0.362,0.813,5,-4.247,1,0.113,0.0689,0,0.195,0.346,86.468,218533,1,52
"7659","pH-1","HALO","Dirty Nikes","7mdysKIVQHVioYi69yR8gf",0.899,0.484,7,-6.703,1,0.396,0.365,0,0.151,0.697,133.098,219867,4,32
"6534","iKON","iKON JAPAN DOME TOUR 2017","B-DAY - KR Ver. iKON JAPAN DOME TOUR 2017","6AeYw0ycQmRaRW7s22hcnu",0.6,0.936,9,-4.769,1,0.0759,0.0489,0,0.884,0.61,129.98,214307,4,9
"4568","MONSTA X","NO LIMIT","I got love","1qcWe8WuPOXdaXg34Lw5tw",0.455,0.717,10,-4.068,1,0.342,0.207,0,0.0976,0.503,81.014,203293,4,46
"1667","Super Junior","SUPER SHOW 6 - SUPER JUNIOR The 6th WORLD TOUR","Swing - Korean Version, Live","6Cj0BWVyuNeB1Nrnajax71",0.665,0.935,11,-4.475,0,0.187,0.0232,0,0.829,0.513,106.133,224053,4,20
"6302","G-Dragon","Shine A Light","Lies","3bNTPfEavB3i1RD4g8AaDn",0.62,0.713,10,-7.355,0,0.141,0.558,3.52e-06,0.343,0.209,125.082,359067,4,15
"7694","JUSTHIS","2 Many Homes 4 1 Kid","Home. 2","0j3xTKnUOMbzkp5rJvjNaC",0.429,0.741,3,-10.835,0,0.0775,0.537,0.72,0.0907,0.372,102.521,56405,4,12
"5881","A.C.E","A.C.E Adventures in Wonderland","CACTUS","7CSt5Ydxd9sgLvsTRyzDEu",0.543,0.969,10,-2.643,0,0.0702,0.0146,3.68e-06,0.336,0.429,149.984,201805,4,43
"2968","f(x)","Pink Tape - The 2nd Album","Goodbye Summer (f(Amber+Luna+Krystal))","1UpLArL9Db4IAK5DjKZYP8",0.658,0.672,0,-4.211,1,0.0374,0.422,0,0.132,0.421,84.995,190600,4,51
"4210","TWICE","Formula of Love: O+T=<3","1, 3, 2 (JEONGYEON, MINA, TZUYU)","6bS9w12VuyaqkbNKnw5zZE",0.656,0.875,0,-2.739,0,0.0463,0.0799,0,0.222,0.708,88.938,198453,4,63
"6403","iKON","iKON JAPAN TOUR 2018","LOVE SCENARIO - iKON JAPAN TOUR 2018","3YGhWYchXnvd4PwrUzjGjn",0.685,0.729,4,-7.311,0,0.033,0.457,0,0.681,0.793,117.975,211067,4,16
"7233","Nafla","u n u, Pt. 1","ice coffee","0NXN8CNyQOQvZuSuFP75IB",0.796,0.802,9,-4.316,0,0.0648,0.579,0,0.0937,0.541,94.978,173413,4,39
"6598","iKON","iKONCERT 2016 SHOWTIME TOUR IN JAPAN","TODAY - iKONCERT 2016 SHOWTIME TOUR IN JAPAN","5srMHfPF7YERtR4aNMhJri",0.607,0.932,9,-4.363,1,0.0531,0.176,0,0.435,0.768,106.03,196453,4,4
"7953","Akmu","SAILING","Chantey","40gpYDVw7q3e6gblrvek6E",0.472,0.225,2,-10.355,0,0.0335,0.85,2.34e-06,0.266,0.282,113.856,138313,3,45
"3673","VIXX","VIXX 2016 CONCEPTION KER Special Package","Good Night & Good Morning","10ImiBFxSpB5BFO8LipP1t",0.605,0.63,9,-5.789,0,0.036,0.456,0,0.177,0.405,131.998,197612,4,20
"4414","BLACKPINK","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""","STAY - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""","5x9VzjchhXQfDBZcnO5xPM",0.551,0.407,1,-8.613,1,0.0306,0.245,0,0.298,0.507,88.099,235067,4,37
"3680","VIXX","Chained Up","Spider","1sBKrnpWQTWmmcna7c1fVM",0.628,0.896,8,-2.089,1,0.0632,0.165,0,0.113,0.586,119.91,227097,4,27
"3510","EXO","LOVE ME RIGHT - The 2nd Album Repackage","BEAUTIFUL","1I0Oju1Rg6ODRB8Lduv05l",0.713,0.72,10,-4.499,0,0.028,0.0176,0,0.338,0.326,111.03,243055,4,33
"3692","VIXX","VOODOO","Someday","465tFXlQR3Hz7Md8weP1KC",0.63,0.595,7,-5.195,1,0.0328,0.227,1.09e-06,0.144,0.359,90.013,235566,4,21
"875","BIGBANG","BIGBANG JAPAN DOME TOUR 2013〜2014","WHAT CAN I DO - BIGBANG JAPAN DOME TOUR 2013〜2014","1yaKnsMhFREbo7tU6UHOYe",0.571,0.943,2,-5.095,0,0.0637,0.000244,0,0.949,0.619,127.991,184080,4,12
"482","BoA","Atlantis Princess - The 3rd Album","Make a Move","3G5aTj2Uf5YbiEbagmDEgu",0.776,0.741,4,-5.963,0,0.0657,0.0424,0,0.396,0.575,117.961,182733,4,10
"1500","TVXQ","TRI-ANGLE - 1st Album","Thanks to","4sLIGGU5A6iHtmHyKAYp2e",0.489,0.657,0,-4.557,1,0.0483,0.485,0,0.38,0.295,138.059,262800,4,19
"8134","Eddy Kim","The Manual Deluxe Edition","Slow dance","4mzRrQKxcWKDXmXErVU0KO",0.873,0.432,4,-7.991,1,0.0379,0.458,3.34e-05,0.117,0.769,100.026,184017,4,19
"2309","SHINee","SHINee WORLD IV – The 4th Concert Album","Woof Woof - SHINee WORLD 4 Version, Live","3O6miWJBZGw2Xe9tKDJA10",0.634,0.951,7,-4.085,1,0.113,0.0241,0,0.854,0.539,117.935,265560,4,18
"1193","TVXQ","THE 4th WORLD TOUR 'Catch Me' LIVE ALBUM","Journey - Live","6W5pG0vkS4O3HVrP5Lg0K9",0.492,0.882,2,-4.173,1,0.0662,0.0353,6.86e-06,0.941,0.377,132.024,211390,4,10
"8364","BEN","RECIPE","Love, ing - Instrumental","2wYMOsMGGL7Atxo62uDVl0",0.606,0.355,11,-11.55,1,0.031,0.26,0.836,0.103,0.127,133.932,270709,4,8
"8218","Sung Si Kyung","Winter Wonderland","Jingle Bells","10SMnqfB5wNZvNzGtSjz3r",0.672,0.446,5,-7.315,1,0.041,0.65,1.9e-06,0.137,0.604,100.039,157259,4,4
"3064","2NE1","2NE1 2012 1st Global Tour - NEW EVOLUTION in Japan","PLEASE DON'T GO - 2012 NEW EVOLUTION in Japan ver.","4nN6qYpzMDrDbsIKCRQGxx",0.72,0.849,8,-5.956,1,0.0927,0.0417,0,0.554,0.33,123.021,240207,4,25
"285","BoA","Kiss My Lips - The 8th Album","Double Jack","5exYNFnFD5qOIZ7DaRRRxe",0.73,0.716,4,-4.468,0,0.0541,0.194,0,0.123,0.796,105.948,226836,4,26
"4614","MONSTA X","ALL ABOUT LUV (Extended Version)","WHO DO U LOVE? (feat. French Montana) - will.i.am Remix","3B1YSEn8btOynx5yICvLkE",0.787,0.751,10,-4.219,0,0.0383,0.0263,1.96e-06,0.118,0.692,101.989,208683,4,35
"4937","Stray Kids","SKZ2021","Scars - Korean","3gwPPXwBaGHdbEShxfQfC6",0.533,0.689,5,-4.027,1,0.0882,0.0726,0,0.0893,0.454,159.896,199373,4,37
"48","Shinhwa","SHINHWA 9th (White Edition)","2 Ma Luv...","7lzLkBIrlm2YVt5oiLrAuQ",0.647,0.854,1,-3.767,1,0.0356,0.0847,0,0.352,0.611,99.977,208720,4,2
"1481","TVXQ","Rising Sun - 2nd Album","Rising Sun","4Ak5M4CD9XGkSUmW0loxAl",0.614,0.953,2,-1.921,0,0.0517,0.00783,0.000269,0.0996,0.669,124.968,282067,4,40
"7197","Coogie","UP!","All I Know","5QWnIWgNdnwUUr6Goxvbor",0.419,0.864,1,-4.485,0,0.0559,0.0231,0,0.0962,0.762,169.985,173547,4,31
"8075","Roy Kim","The Great Dipper","Tear Drops","2K7WIqcSRsAhxqdCFkkmrc",0.504,0.21,0,-11.259,1,0.0287,0.856,0.198,0.119,0.244,101.881,202213,3,20
"6464","iKON","iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS","JUST ANOTHER BOY - iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS","0FA7ZzIUscyWh4E8tNP77B",0.282,0.969,1,-4.135,1,0.125,0.00241,0,0.496,0.264,132.917,222080,4,8
"5489","MINO","XX","BOW-WOW","1L7YNJ3inOkeTQueV47VFN",0.829,0.814,0,-4.654,1,0.212,0.118,0,0.0881,0.513,100.001,192289,4,31
"3522","EXO","LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version)","HURT - Chinese Version","4MInHpYSk2Di2Ki0GKqYs1",0.704,0.801,9,-3.565,0,0.0586,0.0155,0,0.0687,0.484,120.055,219483,4,17
"7782","Wonstein","frankenstein","persona","3hZWUIO1yjQArKSabHYi1K",0.547,0.9,10,-4.715,1,0.367,0.0842,0,0.367,0.709,97.786,165612,4,17
"7267","Nafla","ANGELS","smile","6tFRltu0UeOmVm6ebmeUtJ",0.654,0.715,6,-7.119,1,0.0749,0.167,7.83e-05,0.355,0.361,89.072,203547,4,22
"6427","iKON","NEW KIDS","PERFECT","65ZI8htZE8IqBZQcT7AAu9",0.702,0.573,2,-5.015,1,0.0402,0.472,0,0.0591,0.789,119.961,215493,3,21
"6126","WINNER","WINNER 1st JAPAN TOUR 2014","LOVE IS A LIE - JPN <LIVE>(2014.10.11 Zepp TOKYO <ENCORE>","1RF2yF0gGz623IeSJm2tNQ",0.597,0.723,3,-7.916,1,0.0488,0.449,0,0.732,0.421,127.849,203920,4,2
"4449","GFRIEND","GFRIEND The 2nd Album 'Time for us'","GLOW","0ctEujNTTaXJCAuEPkV0Vg",0.768,0.669,0,-3.663,1,0.0358,0.136,0,0.41,0.833,122.056,223291,4,32
"4752","NCT 127","NCT #127 Neo Zone - The 2nd Album","Elevator (127F)","2Go7eMyOdfKqKOC4x32RYt",0.731,0.707,4,-3.808,0,0.0581,0.105,0,0.404,0.58,103.971,209880,4,47
"1894","Super Junior","Super Show 3 (The 3rd Asia Tour Concert Album)","Knock, Knock, Knock - Live","1Em78ZOo0SmSAYNLLtdrQW",0.643,0.691,7,-4.269,1,0.035,0.317,0,0.662,0.786,146.885,243242,4,8
"3232","PSY","PSY 8th 4X2=8","FACT","2BuTpwslHfdOnvb800nT6p",0.964,0.724,1,-5.692,1,0.252,0.362,0,0.344,0.887,119.983,178696,4,37
"926","BIGBANG","BIGBANG ALIVE TOUR 2012 IN JAPAN SPECIAL FINAL IN DOME -TOKYO DOME 2012.12.05-","LAST FAREWELL - TOKYO DOME 2012.12.05","6ITNW474z1MQVmnX6W7bi3",0.496,0.977,1,-3.564,0,0.118,0.0353,0,0.776,0.419,135.027,290160,4,12
"7468","BOBBY","LOVE AND FALL","TENDAE","3wdQ9ZioKOzHIs6hA0x88u",0.769,0.705,11,-5.1,1,0.0949,0.61,0,0.105,0.751,90.092,216095,4,47
"6422","iKON","NEW KIDS","HUG ME - JP Ver.","4RPAxE6c5tGrxWclXcAO8a",0.541,0.688,7,-4.425,0,0.144,0.204,0,0.0495,0.564,171.502,219160,4,17
"5492","YUJU","Monthly Project 2018 Yoon Jong Shin","The Last Day","3hqqVJtRZjHr6TIuCUA3Ps",0.524,0.299,2,-8.438,1,0.0305,0.879,0.000629,0.141,0.186,114.589,285436,4,12
"4803","NCT 127","Awaken","Long Slow Distance","1b1I5xYkIu5ZGujUzK79Kg",0.537,0.447,0,-6.57,1,0.0278,0.394,0,0.122,0.204,131.962,264946,4,46
"7874","Ailee","A Way Station (Original Motion Picture Soundtrack) ""In Memory""","The Flower Shop","0ALto2RskA5Mzvu7EyqV7o",0.294,0.0429,1,-18.463,0,0.0506,0.973,0.889,0.0962,0.0509,143.918,149866,1,6
"1528","SS501","Ss501 Best Collection Vol.2","Asai Yume no Hate","1UuvRVbtBhJs5l14nOHTJo",0.612,0.557,3,-7.585,1,0.0322,0.406,0,0.13,0.387,141.942,285373,4,4
"6318","G-Dragon","Heartbreaker","1 Year","5q56EIQGye3cS86ui2t39G",0.754,0.906,1,-4.503,1,0.0879,0.111,0,0.0461,0.854,139.902,245213,4,29
"7301","DPR LIVE","Coming To You Live","Know Me","0c0Gf3FpG1NKKThB434Qbl",0.515,0.889,10,-4.7,0,0.345,0.159,0,0.318,0.379,134.052,204219,4,53
"6931","Epik High","魂 Map the Soul","London","1mW6VvKTlIfLgPWDV3lGdB",0.695,0.635,11,-11.494,0,0.0321,0.512,0.583,0.112,0.194,95.519,182200,4,15
"6995","Epik High","Black Swan Songs","Epikurean (Intermission)","6o5Ylp6e0qsTVHke8VS7Cn",0.315,0.784,10,-17.986,0,0.0898,0.732,0.000253,0.665,0.281,56.082,67880,5,7
"5718","AOA","AOA 1st Album ANGEL'S KNOCK","Oh Boy","5s8hBT38j6rylFfX95nbVo",0.683,0.907,10,-3.375,0,0.0956,0.0139,0,0.701,0.626,123.983,210711,4,24
"856","BIGBANG","2014 BIGBANG +α IN SEOUL","Haru Haru - Live","70bQuwJR5fhMGZBdpBhhYt",0.58,0.909,6,-4.536,1,0.0671,0.555,0,0.34,0.542,125.975,294160,4,15
"8169","SOYOU","SHE WAS PRETTY OST","PPAEKKOMI Girl","4LS9RkBlel0UOmlm8m7nbB",0.444,0.343,5,-7.574,1,0.0261,0.897,0.859,0.338,0.596,72.989,134627,4,9
"6495","iKON","iKON JAPAN DOME TOUR 2017 追加公演 SET LIST","JUST ANOTHER BOY","6a6UzeYLa98hKsKjDpMXMr",0.443,0.9,1,-3.391,1,0.0517,0.0293,0,0.308,0.579,135.532,221040,4,13
"4667","MONSTA X","PIECE","Ready or Not - Japanese ver.","37leohJkHdrrfFK24PPxNW",0.652,0.861,1,-3.161,0,0.0428,0.0485,0,0.282,0.371,100.04,196773,4,21
"3534","EXO","EXODUS - The 2nd Album","Lady Luck","5DbtKcO2DnUEqvMzxxnpBE",0.661,0.932,5,-3.855,1,0.0874,0.0452,0,0.0549,0.83,153.992,213266,4,41
"3245","PSY","Psyfive","Mr. Ssa","4NMOMfnRpyf4DmrmmulJm8",0.815,0.931,7,-1.518,1,0.295,0.267,0,0.0701,0.881,114.988,247693,4,14
